,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
62,KEY.N,Financials,,6.68916796750639,10.30167,10.554896242230699,,
63,RYAM.N,Materials,,6.786488605574321,,24.856224031581203,,61.313267696000004
64,SILK.OQ,Health Care,,9.479528898413019,-22.1,9.49026953705525,,38.433673033000005
65,INOV.OQ,Health Care,,4.80870429514268,16.54,4.70223309788977,21.0,
66,NRIM.OQ,Financials,,5.70602308333046,,5.817220492491581,,
67,LIND.OQ,Consumer Discretionary,,9.58319952633217,,17.074193307997803,25.0,61.00998797
68,SELB.OQ,Health Care,,7.857271076529219,,8.10742926444329,,69.24401142800001
69,LULU.OQ,Consumer Discretionary,35.3,8.33845260748989,33.658,8.38043304546324,18.06,0.0
70,CDNA.OQ,Health Care,,5.45649732369207,,5.37880407376553,,0.0
71,MAS.N,Industrials,28.24,8.088235109453679,204.2595,9.41735459442784,13.15,102.061096798
72,OPI.OQ,Real Estate,,4.24727637208199,-1.42,9.246169362570269,,57.843625239
73,UMBF.OQ,Financials,,4.59662668343317,7.82333,7.598828012520371,-6.0,
74,MSGE.N,Communication Services,-2.0,5.60958435120906,-2.6452,5.445898902350191,,1.153887816
75,UVE.N,Financials,,7.38581437519582,17.93,7.481937968544769,,16.883586770999997
76,MIK.OQ,Consumer Discretionary,,8.74067831405318,-36.187,21.0034826568548,2.2725,218.28184898799998
77,PD.N,Information Technology,-1.0,3.8498597955280203,-4.77,3.89510126181005,,0.0
78,CHCT.N,Real Estate,,3.64004932838865,,3.8724317309271603,,35.468197073
79,SHEN.OQ,Communication Services,,3.0110012672529702,,3.6313149451953595,,60.437572699200004
80,EAR.OQ,Health Care,,,-19.9,,-55.7,134.2180698588
81,CTSH.OQ,Information Technology,22.6,8.145651444192389,17.551920000000003,8.38859480263728,2.34,6.076102972999999
82,MODV.OQ,Health Care,,5.33108537529945,,5.261518949561941,,0.089352385
83,PZN.N,Financials,,9.87665383870594,,9.81489317814824,,0.6510499777000001
84,PRDO.OQ,Consumer Discretionary,,11.2983255765512,,11.2466610374095,15.0,0.0
85,ADNT.N,Consumer Discretionary,10.9,7.307550273171491,23.79543,12.190160084393801,34.568329999999996,73.1860662702
86,YETI.N,Consumer Discretionary,45.1,11.4790842141296,41.446670000000005,12.0224190175939,,70.875258113
87,APH.N,Information Technology,15.5,8.31333725399083,24.3825,8.958640706660141,11.3,41.493174794
88,CINF.OQ,Financials,,4.76017827117917,6.13667,4.95545350683339,-2.7145,8.23332403
89,TGNA.N,Communication Services,,5.17749553387088,17.4,8.63382010274151,,72.435334585
90,ABR.N,Financials,,5.92480571439181,16.45,12.5621746469682,,77.61265144
91,HSY.N,Consumer Staples,26.136670000000002,2.89453306202793,56.105,3.0788823396575804,7.78,67.28484200300001
92,SVMK.OQ,Information Technology,,8.94198530283628,-6.51133,9.34989329546359,,41.645603865
93,CRBP.OQ,Health Care,,12.7028846023754,,13.6394427374485,,10.891967415999998
94,ALGN.OQ,Health Care,66.16667,11.8100756538034,19.368,11.649285269143698,28.4095,
95,GEO.N,Real Estate,,4.675490235904849,,6.68840094051637,,73.372990339
96,PFC.OQ,Financials,,9.528403107109641,9.6475,10.242776308236301,,
97,TTEK.OQ,Industrials,15.6,6.298893743508611,17.0,6.449269544913371,15.0,21.9452202806
98,WNC.N,Industrials,,10.1926490542224,,12.7458806736804,,52.547829674300004
99,EGLE.OQ,Industrials,,4.74176069397904,3.0,7.8857435301515695,,48.073594418999996
100,RBCAA.OQ,Financials,,4.1921877502516,7.57,4.96941984176257,,
101,EPRT.N,Real Estate,,7.53330018771378,4.612,9.8211294606229,,37.683193929
102,SWX.N,Utilities,,2.06881759147219,8.29,2.06253131848977,4.0,50.934374629
103,CTMX.OQ,Health Care,,5.06202950600053,,4.85644812224126,,0.0
104,OI.N,Materials,8.0,4.897727931965,52.125,11.6846256540578,-2.795,90.788829005
105,RM.N,Financials,,4.55013446132585,12.35,10.2228410424858,,72.50911118100001
106,VVNT.N,Consumer Discretionary,,7.753628460644441,12.3,7.811122753540549,-18.73,0.0
107,ONTO.N,Information Technology,10.8,8.77877006247065,10.8,8.74538165677338,,
108,NAT.N,Energy,,4.32934358217868,13.2,4.5678863689603,,40.117768335
109,PLRX.OQ,Health Care,,5.59097285866846,,5.55874521205792,,0.0
110,PRA.N,Financials,,2.87210252465662,1.215,2.96154372766953,,15.898959468
111,WRK.N,Materials,8.85,5.932590740127799,10.000169999999999,8.897488965534551,23.6225,46.966542825
112,LENb.N,Consumer Discretionary,,8.60829913346744,,10.3750618519509,,29.080316809099997
113,PODD.OQ,Health Care,15.1,5.0504262384377006,21.55,5.21981223477711,,92.124922183
114,WPC.N,Real Estate,,4.66556714740677,12.0,5.900322845466531,,46.561213575
115,FLO.N,Consumer Staples,10.35,2.65007039832964,15.433329999999998,2.86357494588436,6.07,41.81150119
116,BCOR.OQ,Financials,,6.527422137014639,,10.8060081560991,,37.898319675
117,MSTR.OQ,Information Technology,,9.611293116902079,,10.358563270225,,46.7924622695
118,LBRDK.OQ,Communication Services,,7.49323020322144,8.9,7.769895268855211,,5.096962963
119,LESL.OQ,Consumer Discretionary,,0.657141594847546,,,19.1,329.15415138049997
120,DAL.N,Industrials,9.86,6.1611579779116905,104.49333,10.080319832344301,-22.244,95.5653883972
121,DD.N,Materials,15.37,7.669726829442871,3.9615,11.0069096380723,-8.99,29.5696828975
122,QRVO.OQ,Information Technology,16.566670000000002,9.188952760785948,17.36143,9.93981522556602,14.0,26.831099602
123,SWCH.N,Information Technology,,4.807603579273151,9.3715,5.52496604010663,,56.311693301999995
124,CVI.N,Energy,,7.698875676580981,-9.472999999999999,13.4465808076476,-27.2045,41.73943416
125,IMMR.OQ,Information Technology,,12.5639765415977,,12.5607760044523,,0.0
126,CDXC.OQ,Health Care,,11.054348490305099,,10.965108889992699,,1.3319820470000001
127,SPB.N,Consumer Staples,,9.03600898853872,,13.0609869427224,20.4,63.62375067439999
128,SAIC.N,Information Technology,12.6,5.57988273410482,26.09667,7.137754995118169,12.2,57.377538828999995
129,CHCO.OQ,Financials,,4.30377600630557,9.875,5.222012091786441,,
130,GLT.N,Materials,,7.81061583138875,,,,
131,TSN.N,Consumer Staples,10.7175,4.58145091244687,13.3455,6.08147122135336,4.2,42.096079596100004
132,CWCO.OQ,Utilities,,3.6337332334692003,,3.5001666170265198,8.0,0.04431793
133,PASG.OQ,Health Care,,7.8396988771234,-39.1,7.390939712579519,,0.0
134,APLT.OQ,Health Care,,9.06102663743556,-211.53,8.91845754440478,,0.0
135,FFWM.OQ,Financials,,8.69573736570754,11.8175,10.648131882242,,
136,AMSC.OQ,Industrials,-21.1,8.83114673026138,,9.00612164860886,,0.0
137,SIEB.OQ,Financials,,0.5986514200943349,,-1.55222477171038,,19.674674553
138,TDS.N,Communication Services,,4.75466415584397,3.61,8.42881498262862,,30.047797441999997
139,RLGT.A,Industrials,,9.490258453994471,,10.481298393173999,,28.4919525954
140,HGV.N,Consumer Discretionary,7.1,8.36710793929327,27.508329999999997,15.1659263691027,,73.426573427
141,NARI.OQ,Health Care,,8.75296744808604,6.01,8.46183849435884,10.9,56.454153756000004
142,PINC.OQ,Health Care,20.23333,2.45509064944505,14.0,2.56240775128611,6.0,4.331783768999999
143,CALM.OQ,Consumer Staples,,0.08004065556483299,,0.012101625330241998,62.5,0.084806815
144,STT.N,Financials,,6.4730501564456295,11.31991,10.8494484445167,14.95,
145,CTT.N,Real Estate,,6.51018517465546,,9.348788969234551,,70.101208623
146,CERS.OQ,Health Care,,9.15899299054678,,9.398590509964471,,43.781717135
147,MSGN.N,Communication Services,,5.39364588789494,-37.4745,8.485956765486929,,204.674530445
148,ALRS.OQ,Financials,,4.96171574896126,8.515,5.11246623518804,,
149,GATX.N,Industrials,,4.09636090351972,,7.49415739481876,,73.34440918930001
150,KNSL.OQ,Financials,,6.13276029383199,14.96667,6.20591888271255,,3.9619141360000003
151,MOV.N,Consumer Discretionary,,7.228331343539719,,7.7035765216645595,,8.95922802
152,CTVA.N,Materials,13.12333,6.6544155553343405,6.056,6.742161328374309,12.219330000000001,4.2227147661
153,JPM.N,Financials,,4.28895924854094,13.14985,8.45298340060171,1.2815,
154,HBMD.OQ,Financials,,5.707418691857541,5.55,6.28901504993947,,
155,REZI.N,Industrials,,8.44684790249232,21.1,13.8973450470237,6.8,42.415528396999996
156,CREE.OQ,Information Technology,-6.4,10.1054295286407,-7.676,10.5512159126756,,27.659279778000002
157,TNAV.OQ,Information Technology,,3.5920090387282095,-8.2,3.5833546300669505,,0.0
158,GOLF.N,Consumer Discretionary,9.8,5.821292683735269,13.41,6.356825818391321,,29.715096033000002
159,KOP.N,Materials,62.15,7.29055468644721,,14.3455395375834,,85.026889329
160,CF.N,Materials,5.34667,6.468356871033139,8.50667,8.36774076159058,,41.24452783
161,APT.A,Industrials,,-6.34657644929752,,-6.4965645239925305,,0.0
162,FPRX.OQ,Health Care,,28.2600126097235,-191.2,28.411082450226697,,0.0
163,CLF.N,Materials,,7.93281671653602,84.624,15.303498887247,27.433000000000003,85.520087389
164,VHC.N,Information Technology,,5.44886915908881,,5.27576250296854,,0.0
165,FICO.N,Information Technology,,8.469210857227,54.1,8.771224894948679,15.345,71.72122151149999
166,RL.N,Consumer Discretionary,27.8,8.45847609754364,18.3544,10.3436943234012,2.75,33.721359486
167,POWL.OQ,Industrials,,8.92611396645161,,8.98272478672966,,0.2602252249
168,FLS.N,Industrials,6.6,8.818597557237961,11.98175,12.127917776947301,4.26467,43.7278820418
169,CNO.N,Financials,,5.0453288312102,7.81,9.895901748325882,,44.735256236000005
170,ALSN.N,Industrials,,6.3103285654272305,50.373670000000004,8.71565463223838,5.091,76.326159442
171,LIN.N,Materials,8.3,5.8242035012803495,9.57644,6.40080664215134,11.71,21.277309387
172,ALE.N,Utilities,,3.1527984086782004,8.2,3.87832902359274,,40.861903074000004
173,EXPI.OQ,Real Estate,,10.617562613582699,,10.355078560690401,,4.48156005
174,GEFb.N,Materials,,4.9088168848502995,,8.115457956136499,,67.1916574838
175,ATRS.OQ,Health Care,,,,,,42.568101586
176,SSP.OQ,Communication Services,,6.77927818194476,,13.4503179636462,,68.07869987699999
177,IBKR.OQ,Financials,,4.28458892487441,11.205,5.66425108260934,6.807,52.513318213000005
178,REX.N,Energy,,8.4403550158213,,8.42684847758545,,0.0
179,ASB.N,Financials,,6.892986863984469,6.95,8.601473479355901,,
180,GGG.N,Industrials,32.3,4.75162499561646,26.0,4.76933765656791,,11.8250489153
181,MCFE.OQ,Information Technology,,,-27.93,,20.043329999999997,179.98472116119999
182,PLAN.N,Information Technology,-82.8,10.9638130668752,-15.2,10.846555452955199,,4.647627641000001
183,CCF.A,Materials,,5.44691518861819,,5.367274834370151,,0.0
184,CBU.N,Financials,,5.43952147275813,7.335,5.48054167354846,,
185,TBBK.OQ,Financials,,9.114545020667599,16.45,10.349941576589199,,
186,HD.N,Consumer Discretionary,32.9,6.71067312643891,641.9,7.391502552187281,8.5555,110.98459477600001
187,WOR.N,Materials,7.3,6.9471553991763795,10.4,8.05157286447003,,41.994228430999996
188,CRM.N,Information Technology,8.6,7.95944422744758,8.23329,8.030722961887571,17.69233,8.277616869
189,IMVT.OQ,Health Care,,9.602378150328779,-38.42,10.173203848630099,,0.0
190,HR.N,Real Estate,,3.9357846213135397,1.755,4.6608718918507,,42.978888784
191,BANR.OQ,Financials,,6.8453480412579,7.4654,7.894990353298381,,
192,SYRS.OQ,Health Care,,12.9425117066816,-78.0,13.3875631819012,,1.076880793
193,CLDT.N,Real Estate,,7.7348721963122795,,14.0753160642186,,43.033424012
194,FIVE.OQ,Consumer Discretionary,12.25,9.050747594185651,32.59625,9.01418031765825,15.95333,0.0
195,UPS.N,Industrials,21.525,6.567174277948951,102.52989000000001,7.346465657184969,10.05833,97.0362498524
196,CBZ.N,Industrials,,4.648712357319821,,4.90281537327503,,13.66382432
197,NCNO.OQ,Information Technology,-2.8,4.20145655894009,-3.3895,4.04004799602051,51.3,0.0
198,COLD.N,Real Estate,7.9,4.073455006094,5.7,4.6189691893269105,,50.491942663
199,OMI.N,Health Care,11.1,2.7635575173245197,20.835,2.67747733178372,,76.55924199
200,PHAT.OQ,Health Care,,9.33442132792381,,9.68269229955432,,9.084201457999999
201,SPGI.N,Financials,58.6,6.707089745986121,202.66183,6.974615376095341,11.833,58.471563981
202,BGCP.OQ,Financials,,6.68205544054688,,12.999058346566,,59.928700631999995
203,CVBF.OQ,Financials,,4.14647588528606,9.40417,4.69270904404054,,
204,HWC.OQ,Financials,,7.0809148961535096,8.39667,11.1740131343876,,
205,HOME.N,Consumer Discretionary,,14.264821014888,20.145,16.7561753843489,,48.570721163
206,MSI.N,Information Technology,61.8,5.32349928476916,-1.321,5.86610486743141,5.8835,111.67457919719999
207,DSKE.OQ,Industrials,,7.00380363468416,,13.4722098230619,,82.2551057845
208,BWXT.N,Industrials,9.45,6.55369876226878,42.4765,7.18165133252852,8.708,67.098956658
209,GRTS.OQ,Health Care,,10.6365586734554,,10.836327059660402,,0.0
210,PLCE.OQ,Consumer Discretionary,20.6,9.9170747340158,49.19,15.459125884142198,-7.1,42.071454081999995
211,ACNB.OQ,Financials,,2.3536284893648,,1.90285533388556,,
212,SYBT.OQ,Financials,,5.871600845528199,12.1625,6.186391904051121,,
213,QUOT.N,Consumer Discretionary,,5.834754270135241,-1.36,6.62471536899079,,36.810972596999996
214,CORR.N,Real Estate,,6.625273617085281,,8.94354283338496,,24.188551058
215,FND.N,Consumer Discretionary,13.8,12.553584378055598,18.53714,12.7818727778018,27.12,15.723827985
216,ST.N,Industrials,17.3,8.1831249940823,17.546,10.8750153490578,6.1,59.6459264101
217,GES.N,Consumer Discretionary,,10.5213819063353,,14.3148488129442,,30.304771053000003
218,XYL.N,Industrials,24.7,6.77806820751287,18.0405,7.471215630997841,18.159000000000002,50.891089108900005
219,VLO.N,Energy,1.0,9.61022995084764,11.7,14.417532377382601,-4.5,
220,AMP.N,Financials,,,40.26088,,10.1085,
221,AMH.N,Real Estate,,4.20338816729383,1.568,4.2754569285955295,,32.008643641999996
222,MASI.OQ,Health Care,30.25,6.14444340528478,16.863329999999998,6.17905805239143,,0.0
223,SMMF.OQ,Financials,,3.2243415085802996,10.47,4.42368255181157,,
224,SBSI.OQ,Financials,,4.3858867685030605,9.37,4.73512925958407,,
225,MNSB.OQ,Financials,,3.02545922487899,9.01,3.0407150435467796,,
226,PG.N,Consumer Staples,20.44,3.52541916245745,29.1595,3.6635932855655895,9.187669999999999,42.550062501999996
227,ARRY.OQ,Industrials,16.4,,96.50299999999999,,21.636999999999997,24.261355175
228,AFIB.OQ,Health Care,,4.97628741877111,-52.4,5.07268422318258,,65.432733935
229,XEL.OQ,Utilities,4.1,,10.5025,,6.2,
230,ENR.N,Consumer Staples,9.0,4.928998341797151,40.6475,8.51083638124206,22.9,93.07385497889999
231,SBRA.OQ,Real Estate,,7.373165951830719,4.4,10.3591903443168,,40.778815464000004
232,ACRX.OQ,Health Care,,6.59541941590593,-116.62200000000001,7.322944951924501,,
233,ABT.N,Health Care,,,22.4295,,16.344,
234,WYND.N,Consumer Discretionary,9.4,5.59360494999164,-263.65,12.985573384900201,12.9515,110.37418333
235,NAVI.OQ,Financials,,3.14161827033431,18.540329999999997,12.1345657535474,7.417999999999999,97.16756181129999
236,CFX.N,Industrials,4.8,10.362539609607401,6.55167,14.791962048142299,3.19333,39.849079214
237,LOVE.OQ,Consumer Discretionary,,9.530846653315221,7.0,9.571847674559269,30.0,0.0
238,AMPH.OQ,Health Care,13.0,5.863047482176759,14.0,6.068440000347691,,9.930203112000001
239,EDIT.OQ,Health Care,,14.022239908984,-53.9,14.1106033050897,,0.0
240,FBP.N,Financials,,7.66902745714497,6.3075,8.71135506317177,14.4,
241,ARA.N^A21,Health Care,,,,,,73.57719912399999
242,ATSG.OQ,Industrials,8.4,4.36182474756877,20.6,5.8167369486979,,76.32869617600001
243,PATK.OQ,Consumer Discretionary,14.2,11.288481147676102,,15.810846055510002,,57.583035977
244,TIF.N^A21,,,,,,,23.629619453000004
245,HIW.N,Real Estate,,5.700873131665309,6.15,8.277159156702611,,52.433217838999994
246,RVMD.OQ,Health Care,,8.54129188600741,-33.4,8.19023150886315,,0.11263399800000001
247,TAP.N,Consumer Staples,4.566669999999999,4.62894826123442,6.22938,8.161387013414611,-1.61933,39.794723215
248,RRBI.OQ,Financials,,4.36794048679341,8.205,4.25469116255288,,
249,HUN.N,Materials,7.33333,7.96225726918671,13.6475,10.2545324918133,11.39,45.827738346000004
250,ARNA.OQ,Health Care,,5.64740809924875,-55.5105,5.64311159105713,,4.409613058
251,WETF.OQ,Financials,,8.86809297496925,12.19333,11.7234963158991,13.44467,29.469830940100003
252,DPZ.N,Consumer Discretionary,99.1,3.6333297998284,-2.38667,3.74071794445451,14.9274,588.88047632
253,AVT.OQ,Information Technology,5.1,8.22993812546451,5.95,10.531309453255698,,27.660175025999997
254,PRAX.OQ,Health Care,,,,,,0.0
255,FOR.N,Real Estate,,9.833342429107061,9.3,14.1081405193733,,42.3755700972
256,JNCE.OQ,Health Care,,8.81640513125584,-36.95,8.65618256962645,,0.0
257,LGND.OQ,Health Care,40.0,7.42668865597874,13.4,8.8621983999592,24.2,38.750149989899995
258,NPO.N,Industrials,,8.83775562944075,,11.348570722751301,,40.7524932
259,MDB.OQ,Information Technology,-18.7,6.086865806502839,95.48899999999999,6.255130786642869,,92.16712058600001
260,EFC.N,Financials,,4.5413225779056905,10.29867,14.2372969692305,-5.231,79.037322875
261,ENSG.OQ,Health Care,,7.35024789930178,,7.59164237726946,15.0,12.3701580005
262,GVA.N,Industrials,,9.2533897068941,,10.92324306962,,21.482956272
263,WELL.N,Real Estate,2.2,5.603416175657999,8.925,7.45513341052704,,46.940396356
264,PAR.N,Information Technology,,11.8154615655029,,12.7939727369489,,46.39306503
265,RPT.N,Real Estate,,5.16438326917651,-1.95,11.148701617342802,,52.344930221999995
266,ACIW.OQ,Information Technology,,6.95995847337616,10.4,8.6172384845679,,54.857671796000005
267,INSP.N,Health Care,308.1,12.0309878036795,-41.2,12.0972121333144,,14.919960817
268,OGE.N,Utilities,7.1,4.12404245003861,10.69333,5.27960301664729,2.1,44.411618569
269,RUTH.OQ,Consumer Discretionary,,12.545638923013302,,15.912029667378599,,40.469189668
270,ATEN.N,Information Technology,,6.90028440671957,,6.83212506551528,,0.0
271,HSIC.OQ,Health Care,12.65,5.90621642048164,14.2642,6.543603300470759,5.434,16.189804000000002
272,DLX.N,Industrials,,8.00982602277022,,11.440293061728699,,60.8342989571
273,FRBK.OQ,Financials,,3.10396278232872,1.1435,9.441955541909401,,
274,RC.N,Financials,,4.47471979258313,8.96667,7.97561465847334,,82.308581213
275,MAC.N,Real Estate,,,-5.025,,,
276,SRC.N,Real Estate,,6.21988902093657,2.6633299999999998,8.94768200550584,,38.67973611
277,NL.N,Industrials,,8.372540182850221,10.2,8.351603826097,,0.152572525
278,ASPN.N,Energy,-30.8,10.8703940881424,-33.4,10.8032221745959,,5.027932961
279,ALLY.N,Financials,,5.30384651359249,12.34256,10.705482439909199,7.33,
280,HLNE.OQ,Financials,,6.35133789870293,45.415,6.3384214308688405,,23.891640619
281,MTOR.N,Industrials,,10.2854697396801,38.36667,14.5997629339827,60.1,71.25435540069999
282,STOK.OQ,Health Care,,3.80432327121374,-29.105999999999998,3.74449674502467,,0.0
283,ODP.OQ,Consumer Discretionary,,12.056234354685,12.625,15.6024858470705,,39.453886876999995
284,AVTR.N,Health Care,13.1,5.92925624297142,23.0218,7.18079425429167,29.2255,64.6639887952
285,HON.N,Industrials,17.6,7.35709457384153,32.4465,8.29050707396512,5.29,55.7079216545
286,DOMO.OQ,Information Technology,,13.594390336830198,35.584,14.6139303259902,,194.770108298
287,SIEN.OQ,Health Care,,11.1119841585798,,13.7202617972564,,35.379953121999996
288,SBT.OQ,Financials,,8.549852956624099,-3.95667,10.1492539423744,,
289,GENC.OQ,Industrials,,5.69570489292282,,5.69174063755975,,0.0
290,COR.N,Real Estate,,2.80247215723258,105.0,3.01101237764754,0.5,95.9473022927
291,SLG.N,Real Estate,,6.17468436858479,0.54,11.273182503829599,,48.0383929057
292,CHMA.OQ,Health Care,,9.60866799740677,,9.52682110104794,,0.967589225
293,GPX.N,Industrials,,9.38778169390387,,11.080650831700199,,28.304142303000003
294,FDBC.OQ,Financials,,2.12226546039821,,2.08915342133619,,
295,RBB.OQ,Financials,,5.5458060134895995,9.76,6.73707226997687,,
296,AQUA.N,Industrials,,11.2290432895011,15.853,13.509771048565302,11.687000000000001,65.4615616642
297,RLMD.OQ,Health Care,,7.22158643835006,,7.20548216264697,,0.09521667699999999
298,VBTX.OQ,Financials,,10.368669403980801,7.34,11.855620972551401,,
299,VRSK.OQ,Industrials,11.9,5.59625442021191,31.51238,6.02476076830626,10.5655,58.224620273999996
300,ASPU.OQ,Consumer Discretionary,,7.2640845222543,,7.27452629790704,,16.831945106
301,PVBC.OQ,Financials,,7.49940006218114,5.51,7.47609575373318,,
302,DECK.N,Consumer Discretionary,29.366670000000003,6.04733232246897,22.50667,6.01979224169425,,2.6388083559999997
303,PLAY.OQ,Consumer Discretionary,,10.8450496531112,-23.1,13.6656667584708,,79.24361862100001
304,AHH.N,Real Estate,,4.619734301174,,6.23940194033816,,59.637154556000006
305,RUSHB.OQ,Industrials,,5.532367006454789,,8.994792197149481,,59.68210740600001
306,LII.N,Industrials,40.675,5.77394129846071,-127.16,6.12287172697473,8.47133,101.7747794499
307,BIIB.OQ,Health Care,,3.33671106069157,24.3184,3.80430917700496,-11.0638,41.0008668143
308,MGY.N,Energy,,14.471020052256698,28.913,17.5820714913864,,12.50126669
309,MIC.N,Industrials,,7.4362767054172005,,10.850487783456499,-3.8,35.777930089099996
310,BLI.OQ,Health Care,-88.7,3.77527962191977,-19.45,3.7475317578414904,,19.136183766
